-0.384264	0.184291	-0.102557	-0.199497	0.647453	-0.139013	0.631646	-0.223562	-0.116179	0.049580	0.676982	0.020189	0.172534	-0.071776	-0.179626	0.180127	-0.446017	0.521381	0.132358	-0.104143	0.598329	-0.036469
-0.208819	-0.051336	-0.023849	-0.809477	0.704632	-0.268625	0.622005	-0.282982	-0.668109	-0.100888	0.541242	-0.077846	0.343015	-0.130355	-0.222089	0.641879	0.281675	0.366219	-0.162897	-0.137672	0.311545	-0.520118
1.589650	0.155107	1.079458	0.339108	1.315351	0.944547	1.539720	1.148454	1.551100	-0.747774	-0.478298	1.185605	0.534220	-0.696057	-0.702044	-0.270232	0.249248	0.992903	-1.191715	1.730678	1.014292	0.623577
-0.192816	-0.027035	-0.434795	-0.475284	0.412660	-0.373241	0.586156	-0.442719	-0.277942	0.022965	0.544461	0.321240	0.318565	-0.298657	-0.063223	-0.293281	0.040988	0.482471	0.187758	-0.194904	0.493851	-0.106433
-0.031735	-0.191108	-0.403324	-0.426002	0.427879	-0.408686	0.497483	-0.435521	-0.402062	0.011760	0.519297	0.113657	0.446409	-0.423983	0.097534	-0.165565	-0.037812	0.382946	0.279975	-0.270016	0.523877	-0.232158
-0.392960	-0.042384	-0.457488	-0.097291	0.879236	-0.203668	0.554735	-0.011361	-0.366671	0.025850	0.590817	-0.105952	0.167407	-0.175178	-0.570997	-0.322012	-0.081667	0.641408	0.141822	-0.287051	0.327451	0.046913
-0.370084	-0.201445	-0.665517	-0.016343	0.752814	-0.393420	0.689921	-0.003286	-0.522480	-0.361437	0.695170	-0.108488	0.244593	-0.385307	-0.651587	-0.371592	0.034324	0.797076	0.124417	-0.232582	0.381663	-0.050932
-0.320236	-0.115568	-0.527405	-0.310124	0.670597	-0.067751	0.365017	-0.123288	-0.217777	-0.193995	0.587119	0.049303	0.119154	-0.188689	-0.400905	-0.387072	-0.179146	0.434301	0.109027	-0.162267	0.213882	0.221025
-0.452009	-0.167699	-0.526132	-0.222040	0.779854	-0.207678	0.427399	-0.110964	-0.312257	-0.186551	0.578764	-0.018319	0.167756	-0.165488	-0.541100	-0.315938	-0.159588	0.546298	0.023146	-0.231478	0.358006	0.091342
-0.411210	-0.097995	-0.600307	-0.066489	0.829817	-0.376251	0.717501	0.041348	-0.386075	-0.241020	0.646932	-0.127393	0.215005	-0.427679	-0.657922	-0.316666	-0.240334	0.763324	0.127331	-0.277171	0.482434	-0.042513
-1.320556	-0.130339	-0.196514	1.602122	0.338569	0.747102	-0.751784	1.451899	0.846075	-0.739232	0.432598	-0.832821	-1.115920	0.484375	-1.632503	-0.791801	-0.278388	1.019902	-0.371982	-0.035961	-0.769204	1.360805
-0.427194	-0.006306	-0.591698	-0.089531	0.713041	-0.368246	0.491806	0.101560	-0.381444	-0.090331	0.567457	-0.007712	0.087804	-0.377136	-0.620085	-0.312375	-0.051398	0.741552	0.176234	-0.252946	0.412319	-0.058193
-0.364025	-0.106467	-0.569492	-0.310103	0.764860	-0.356494	0.569247	0.184227	-0.251076	-0.136137	0.443066	-0.519506	0.216642	-0.434852	-0.354911	-0.552716	-0.295849	0.826456	0.206258	-0.026462	0.573527	-0.380437
0.000761	-0.221101	-0.415266	-0.028217	0.705895	-0.135387	0.383575	-0.137729	-0.380774	-0.116858	0.619428	0.016886	0.294266	-0.125397	-0.459020	-0.194045	-0.145212	0.398174	0.243972	-0.122185	0.606511	-0.113276
-1.199836	1.223171	0.178729	0.746849	0.662333	-0.639205	1.434712	1.661340	0.024239	-1.362595	1.271274	0.770485	-0.944261	0.817061	0.613298	-0.461521	1.081389	0.385748	-1.184424	0.347416	0.454205	-0.621227
-1.154269	0.305024	-0.915047	1.545739	1.418112	0.015786	0.952515	0.767091	-1.055658	-0.482359	0.166751	0.922744	1.355546	1.285025	-0.920249	0.589279	-1.252578	0.559657	-1.355330	0.918362	0.591800	0.920516
-0.216796	-0.029075	-0.431981	-0.502506	0.423823	-0.049645	0.554951	-0.394819	-0.416589	-0.011644	0.606533	-0.006104	0.369041	0.019708	0.162676	-0.079969	-0.001930	0.575515	0.241206	-0.033403	0.627350	-0.387612
