vdu_cslg.tr_sbcCounterTotAudioMoSession_decrease_rate|LINK_TO_PEER_SIPGW_DOWN
vdu_cslg.tr_sbcCounterTotAudioMoSession_decrease_rate|THRESHOLD_CROSSING
vdu_cslg.tr_scscfOriginatingInviteToAs_decrease_rate|LINK_TO_DNSGW_DOWN
vdu_cslg.tr_scscfOriginatingInviteToAs_decrease_rate|LINK_TO_LOGIC_DOWN
vdu_cslg.tr_scscfOriginatingInviteToAs_decrease_rate|LINK_TO_PEER_SIPGW_DOWN
vdu_cslg.tr_scscfOriginatingInviteToAs_decrease_rate|THRESHOLD_CROSSING
vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate|LINK_TO_DIA_DOWN
vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate|LINK_TO_LOGIC_DOWN
vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate|LINK_TO_PEER_SIPGW_DOWN
vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate|LINK_TO_RO_DOWN
vdu_cslg.tr_scscfOriginatingInviteToAs_increase_rate|THRESHOLD_CROSSING
vdu_cslg.tr_scscfTerminatingInviteToAs_decrease_rate|LINK_TO_DNSGW_DOWN
vdu_cslg.tr_scscfTerminatingInviteToAs_decrease_rate|LINK_TO_LOGIC_DOWN
vdu_cslg.tr_scscfTerminatingInviteToAs_decrease_rate|LINK_TO_PEER_SIPGW_DOWN
vdu_cslg.tr_scscfTerminatingInviteToAs_increase_rate|LINK_TO_LOGIC_DOWN
vdu_cslg.tr_scscfTerminatingInviteToAs_increase_rate|LINK_TO_MP_DOWN
vdu_cslg.tr_scscfTerminatingInviteToAs_increase_rate|LINK_TO_PEER_SIPGW_DOWN
vdu_cslg.tr_scscfTotalInitialRegisterRequest_decrease_rate|LINK_TO_LOGIC_DOWN
vdu_cslg.tr_scscfTotalInitialRegisterRequest_decrease_rate|LINK_TO_PEER_DIAGW_DOWN
vdu_cslg.tr_scscfTotalInitialRegisterRequest_decrease_rate|LINK_TO_PEER_SIPGW_DOWN
vdu_cslg.tr_scscfTotalInitialRegisterRequest_decrease_rate|THRESHOLD_CROSSING
vdu_cslg.tr_scscfTotalUserActive_decrease_rate|LINK_TO_PEER_DIAGW_DOWN
vdu_cslg.tr_scscfTotalUserActive_decrease_rate|LINK_TO_PEER_SIPGW_DOWN
vdu_cslg.tr_scscfTotalUserActive_decrease_rate|LINK_TO_SH_DOWN
vdu_cslg.tr_scsfTotalInitialRegisterRequest_increase_rate|LINK_TO_LOGIC_DOWN
vdu_cslg.tr_scsfTotalInitialRegisterRequest_increase_rate|LINK_TO_PEER_SIPGW_DOWN
vdu_cslg.tr_scsfTotalInitialRegisterRequest_increase_rate|LINK_TO_SH_DOWN
vdu_cslg.tr_scsfTotalInitialRegisterRequest_increase_rate|THRESHOLD_CROSSING
vdu_cslg.vnfc_cslg1|CONGESTION
vdu_cslg.vnfc_cslg1|LINK_TO_DIAGW_DOWN
vdu_cslg.vnfc_cslg1|LINK_TO_DIA_DOWN
vdu_cslg.vnfc_cslg1|LINK_TO_DNSGW_DOWN
vdu_cslg.vnfc_cslg1|LINK_TO_LOGIC_DOWN
vdu_cslg.vnfc_cslg1|LINK_TO_PEER_SIPGW_DOWN
vdu_cslg.vnfc_cslg1|LINK_TO_SH_DOWN
vdu_cslg.vnfc_cslg1|THRESHOLD_CROSSING
vdu_cslg.vnfc_cslg2|LINK_TO_LOGIC_DOWN
vdu_cslg.vnfc_cslg2|LINK_TO_PEER_SIPGW_DOWN
vdu_cslg.vnfc_cslg3|LINK_TO_PEER_SIPGW_DOWN
vdu_cslg.vnfc_cslg4|LINK_TO_DIA_DOWN
vdu_cslg.vnfc_cslg4|LINK_TO_PEER_SIPGW_DOWN
vdu_cslg.vnfc_cslg4|LINK_TO_SH_DOWN
vdu_cslg.vnfc_cslg4|THRESHOLD_CROSSING
vdu_cslg.vnfc_cslg5|CONGESTION
vdu_cslg.vnfc_cslg5|LINK_TO_LOGIC_DOWN
vdu_cslg.vnfc_cslg5|LINK_TO_PEER_DIAGW_DOWN
vdu_cslg.vnfc_cslg5|LINK_TO_PEER_SIPGW_DOWN
vdu_cslg.vnfc_cslg5|THRESHOLD_CROSSING
vdu_cslg.vnfc_cslg6|LINK_TO_DIA_DOWN
vdu_cslg.vnfc_cslg6|LINK_TO_LOGIC_DOWN
vdu_cslg.vnfc_cslg6|LINK_TO_MP_DOWN
vdu_cslg.vnfc_cslg6|LINK_TO_PEER_SIPGW_DOWN
vdu_cslg.vnfc_cslg6|THRESHOLD_CROSSING
vdu_cssipe.vnfc_cssipe1|LINK_TO_LOGIC_DOWN
vdu_cssipe.vnfc_cssipe1|LINK_TO_PEER_SIPGW_DOWN
vdu_cssipe.vnfc_cssipe1|THRESHOLD_CROSSING
vdu_cssipe.vnfc_cssipe2|LINK_TO_DIA_DOWN
vdu_cssipe.vnfc_cssipe2|LINK_TO_PEER_SIPGW_DOWN
vdu_cssips.vnfc_cssips10|CONGESTION
vdu_cssips.vnfc_cssips10|LINK_TO_DIA_DOWN
vdu_cssips.vnfc_cssips10|LINK_TO_PEER_SIPGW_DOWN
vdu_cssips.vnfc_cssips10|LINK_TO_RO_DOWN
vdu_cssips.vnfc_cssips10|THRESHOLD_CROSSING
vdu_cssips.vnfc_cssips1|LINK_TO_DIAGW_DOWN
vdu_cssips.vnfc_cssips1|LINK_TO_DIA_DOWN
vdu_cssips.vnfc_cssips1|LINK_TO_DNS_SERVER_DOWN
vdu_cssips.vnfc_cssips1|LINK_TO_LOGIC_DOWN
vdu_cssips.vnfc_cssips1|LINK_TO_MP_DOWN
vdu_cssips.vnfc_cssips1|LINK_TO_PEER_SIPGW_DOWN
vdu_cssips.vnfc_cssips1|LINK_TO_SH_DOWN
vdu_cssips.vnfc_cssips1|THRESHOLD_CROSSING
vdu_cssips.vnfc_cssips2|LINK_TO_LOGIC_DOWN
vdu_cssips.vnfc_cssips2|LINK_TO_PEER_DIAGW_DOWN
vdu_cssips.vnfc_cssips2|LINK_TO_PEER_SIPGW_DOWN
vdu_cssips.vnfc_cssips2|THRESHOLD_CROSSING
vdu_cssips.vnfc_cssips3|LINK_TO_LOGIC_DOWN
vdu_cssips.vnfc_cssips3|LINK_TO_PEER_DIAGW_DOWN
vdu_cssips.vnfc_cssips3|LINK_TO_PEER_SIPGW_DOWN
vdu_cssips.vnfc_cssips3|THRESHOLD_CROSSING
vdu_cssips.vnfc_cssips4|LINK_TO_DIA_DOWN
vdu_cssips.vnfc_cssips4|LINK_TO_PEER_DIAGW_DOWN
vdu_cssips.vnfc_cssips4|LINK_TO_PEER_SIPGW_DOWN
vdu_cssips.vnfc_cssips5|LINK_TO_DIA_DOWN
vdu_cssips.vnfc_cssips5|LINK_TO_MP_DOWN
vdu_cssips.vnfc_cssips5|LINK_TO_PEER_SIPGW_DOWN
vdu_cssips.vnfc_cssips5|LINK_TO_RO_DOWN
vdu_cssips.vnfc_cssips5|THRESHOLD_CROSSING
vdu_cssips.vnfc_cssips6|LINK_TO_DIAGW_DOWN
vdu_cssips.vnfc_cssips6|LINK_TO_DNSGW_DOWN
vdu_cssips.vnfc_cssips6|LINK_TO_DNS_SERVER_DOWN
vdu_cssips.vnfc_cssips6|LINK_TO_PEER_SIPGW_DOWN
vdu_cssips.vnfc_cssips6|LINK_TO_SH_DOWN
vdu_cssips.vnfc_cssips6|THRESHOLD_CROSSING
vdu_cssips.vnfc_cssips7|LINK_TO_DIA_DOWN
vdu_cssips.vnfc_cssips7|LINK_TO_DNSGW_DOWN
vdu_cssips.vnfc_cssips7|LINK_TO_LOGIC_DOWN
vdu_cssips.vnfc_cssips7|LINK_TO_PEER_DIAGW_DOWN
vdu_cssips.vnfc_cssips7|LINK_TO_PEER_SIPGW_DOWN
vdu_cssips.vnfc_cssips8|LINK_TO_PEER_SIPGW_DOWN
vdu_cssips.vnfc_cssips8|LINK_TO_SH_DOWN
vdu_cssips.vnfc_cssips8|THRESHOLD_CROSSING
vdu_cssips.vnfc_cssips9|LINK_TO_PEER_SIPGW_DOWN
vdu_cssips.vnfc_cssips9|LINK_TO_SH_DOWN
vdu_cssips.vnfc_cssips9|THRESHOLD_CROSSING
vdu_ipsmdia.vnfc_ipsmdia1|LINK_TO_DNSGW_DOWN
vdu_ipsmdia.vnfc_ipsmdia1|LINK_TO_MP_DOWN
vdu_ipsmdia.vnfc_ipsmdia1|LINK_TO_PEER_DIAGW_DOWN
vdu_ipsmdia.vnfc_ipsmdia1|LINK_TO_PEER_SIPGW_DOWN
vdu_ipsmdia.vnfc_ipsmdia1|THRESHOLD_CROSSING
vdu_ipsmdia.vnfc_ipsmdia2|LINK_TO_LOGIC_DOWN
vdu_ipsmdia.vnfc_ipsmdia2|LINK_TO_MP_DOWN
vdu_ipsmdia.vnfc_ipsmdia2|LINK_TO_PEER_SIPGW_DOWN
vdu_ipsmdia.vnfc_ipsmdia2|LINK_TO_RO_DOWN
vdu_ipsmdia.vnfc_ipsmdia2|THRESHOLD_CROSSING
vdu_mgw.tr_mgw_H248_fail_ratio|LINK_TO_DIA_DOWN
vdu_mgw.tr_mgw_H248_fail_ratio|LINK_TO_LOGIC_DOWN
vdu_mgw.tr_mgw_H248_fail_ratio|LINK_TO_PEER_DIAGW_DOWN
vdu_mgw.tr_mgw_H248_fail_ratio|LINK_TO_PEER_SIPGW_DOWN
vdu_mgw.tr_mgw_H248_fail_ratio|THRESHOLD_CROSSING
vdu_mgw.tr_mgw_mp_fail_ratio|LINK_TO_LOGIC_DOWN
vdu_mgw.tr_mgw_mp_fail_ratio|LINK_TO_PEER_DIAGW_DOWN
vdu_mgw.tr_mgw_mp_fail_ratio|LINK_TO_PEER_SIPGW_DOWN
vdu_mgw.tr_mgw_mp_fail_ratio|THRESHOLD_CROSSING
vdu_mgw.vnfc_mgw1|LINK_TO_LOGIC_DOWN
vdu_mgw.vnfc_mgw1|LINK_TO_PEER_DIAGW_DOWN
vdu_mgw.vnfc_mgw1|LINK_TO_PEER_SIPGW_DOWN
vdu_mgw.vnfc_mgw1|THRESHOLD_CROSSING
